end_time,time_step,sensor,speed,altitude,Pdetect,target_x,target_y,Time to Detect,Cost ($M),mission_type,found_quantity,treatment,replicate
18.0,0.0002777777777777778,c,0.4,9000.0,0.5,43.5970566592862,52.87690041158,,15.630000000000003,2.0,8,158.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,9000.0,0.5,47.781626581372024,67.95757724863839,,7.902222222222221,2.0,7,159.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,9000.0,0.5,44.65344557006137,55.60680371894445,0.8709668178352672,8.85222222222222,2.0,10,160.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,9000.0,0.5,63.61864258888728,55.395644984511286,1.54374459561315,17.85222222222222,2.0,10,161.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,9000.0,0.5,43.13288547523633,45.225595665412996,,12.902222222222228,2.0,1,162.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,9000.0,0.5,42.90299905013023,61.276179544847274,0.9538278945899007,13.852222222222228,2.0,10,163.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,9000.0,0.5,67.41163428934749,64.89535936825891,1.4607723390344243,22.852222222222228,2.0,10,164.0,4.0
18.0,0.0002777777777777778,a,0.9,9000.0,0.5,66.79949390791592,42.37963911325849,,20.68,2.0,0,165.0,4.0
18.0,0.0002777777777777778,b,0.9,9000.0,0.5,68.74696501508728,43.05647084551562,,21.63,2.0,5,166.0,4.0
18.0,0.0002777777777777778,c,0.9,9000.0,0.5,62.30195812858403,56.92785890082217,0.6314317824230065,30.63,2.0,10,167.0,4.0
18.0,0.0002777777777777778,a,0.4,13000.0,0.5,33.476624705710606,41.554196974169486,,7.5200000000000005,2.0,0,168.0,4.0
18.0,0.0002777777777777778,b,0.4,13000.0,0.5,33.63642206483641,33.268561021332005,,8.47,2.0,9,169.0,4.0
18.0,0.0002777777777777778,c,0.4,13000.0,0.5,52.28328301060816,41.5239628648613,5.383616814967632,17.47,2.0,10,170.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,13000.0,0.5,64.2473508371127,57.88314229751202,,9.742222222222221,2.0,6,171.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,13000.0,0.5,65.36791455901073,50.10661944659286,,10.69222222222222,2.0,7,172.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,13000.0,0.5,55.47394691466403,53.20253977886468,4.052095529519647,19.69222222222222,2.0,10,173.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,13000.0,0.5,68.23218375935662,55.049501375876964,,14.742222222222228,2.0,5,174.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,13000.0,0.5,36.07542404930789,51.40417089520073,0.9463920000830008,15.692222222222227,2.0,10,175.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,13000.0,0.5,38.86323719922212,68.45215188210473,0.6438920000829536,24.692222222222227,2.0,10,176.0,4.0
18.0,0.0002777777777777778,a,0.9,13000.0,0.5,43.29980667949986,62.42653635050834,,22.52,2.0,9,177.0,4.0
18.0,0.0002777777777777778,b,0.9,13000.0,0.5,40.272196835262285,68.53528673873708,1.6328420412200109,23.47,2.0,10,178.0,4.0
18.0,0.0002777777777777778,c,0.9,13000.0,0.5,42.488201291202074,57.73377962869255,,32.47,2.0,9,179.0,4.0
18.0,0.0002777777777777778,a,0.4,17000.0,0.5,34.73782065334339,62.06856358275019,,10.320000000000002,2.0,9,180.0,4.0
18.0,0.0002777777777777778,b,0.4,17000.0,0.5,45.01360573345343,60.05533809508263,1.374109142151272,11.270000000000001,2.0,10,181.0,4.0
18.0,0.0002777777777777778,c,0.4,17000.0,0.5,31.190959869309566,67.6439005575792,4.749664697707355,20.270000000000003,2.0,10,182.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,17000.0,0.5,51.51126664702187,43.61810499043702,8.360237172237966,12.542222222222222,2.0,10,183.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,17000.0,0.5,67.83313178701773,42.97686353767627,4.211903838904645,13.492222222222221,2.0,10,184.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,17000.0,0.5,47.80500772241072,30.476853121774525,0.8585705055707875,22.49222222222222,2.0,10,185.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,17000.0,0.5,54.96612977321297,32.712326383335856,2.292620138143316,17.54222222222223,2.0,10,186.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,17000.0,0.5,54.472493944069164,68.46698344351697,1.1340090270320242,18.492222222222228,2.0,10,187.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,17000.0,0.5,67.33516672324161,48.99708289388477,0.7184534714764038,27.492222222222228,2.0,10,188.0,4.0
18.0,0.0002777777777777778,a,0.9,17000.0,0.5,59.38076212034596,34.86550542653675,,25.320000000000004,2.0,8,189.0,4.0
18.0,0.0002777777777777778,b,0.9,17000.0,0.5,62.99283712824098,34.31536902781077,0.8662398656474666,26.270000000000003,2.0,10,190.0,4.0
18.0,0.0002777777777777778,c,0.9,17000.0,0.5,43.43397639609827,50.70400493555721,,35.27,2.0,8,191.0,4.0
18.0,0.0002777777777777778,a,0.4,21000.0,0.5,66.29858585712324,56.060055564863205,,14.080000000000002,2.0,0,192.0,4.0
18.0,0.0002777777777777778,b,0.4,21000.0,0.5,37.40836936693251,63.3646936930201,1.006686371389947,15.030000000000001,2.0,10,193.0,4.0
18.0,0.0002777777777777778,c,0.4,21000.0,0.5,46.31929075575803,52.8578129158204,3.764464149168156,24.03,2.0,10,194.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,21000.0,0.5,59.49807893658705,43.35610212751409,,16.30222222222222,2.0,9,195.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,21000.0,0.5,43.33825527055178,58.032289211589166,0.5345890726150951,17.25222222222222,2.0,10,196.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,21000.0,0.5,65.44536925416531,37.50770873776064,0.7326446281706573,26.25222222222222,2.0,10,197.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,21000.0,0.5,64.42623448543524,43.31166413118119,,21.302222222222227,2.0,7,198.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,21000.0,0.5,36.60472481599549,34.83725042868012,3.8380915561121594,22.252222222222226,2.0,10,199.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,21000.0,0.5,39.22983766911104,57.22756137117776,3.7325360005565873,31.252222222222226,2.0,10,200.0,4.0
18.0,0.0002777777777777778,a,0.9,21000.0,0.5,32.097395147456105,51.58606613881558,,29.08,2.0,9,201.0,4.0
18.0,0.0002777777777777778,b,0.9,21000.0,0.5,64.34883393957139,47.57896740805848,0.6966445601239138,30.029999999999998,2.0,10,202.0,4.0
18.0,0.0002777777777777778,c,0.9,21000.0,0.5,43.56899632896476,39.210647287290676,1.5435890045684906,39.03,2.0,10,203.0,4.0
18.0,0.0002777777777777778,a,0.4,25000.0,0.5,45.72986913466222,63.74767461054348,1.9661596910813939,18.8,2.0,10,204.0,4.0
18.0,0.0002777777777777778,b,0.4,25000.0,0.5,40.81461928953209,45.85858907065357,0.6586596910812028,19.75,2.0,10,205.0,4.0
18.0,0.0002777777777777778,c,0.4,25000.0,0.5,34.92911554917647,66.4919889276521,0.5761596910812063,28.75,2.0,10,206.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,25000.0,0.5,48.277569670482606,40.871736703661576,0.8846584747501587,21.022222222222222,2.0,10,207.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,25000.0,0.5,39.388682123313664,55.49008453195651,4.7977140303063255,21.97222222222222,2.0,10,208.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,25000.0,0.5,52.52612939719703,59.49926674832686,2.4632695858615166,30.97222222222222,2.0,10,209.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,25000.0,0.5,38.11060190957835,36.770942585717265,8.502577003216016,26.02222222222223,2.0,10,210.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,25000.0,0.5,50.45549128542994,37.28300030866961,0.5342436698826714,26.97222222222223,2.0,10,211.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,25000.0,0.5,67.93303535771544,60.586259132013666,0.6775770032160094,35.97222222222223,2.0,10,212.0,4.0
18.0,0.0002777777777777778,a,0.9,25000.0,0.5,44.873348254514404,33.57662623681613,1.1340956651719658,33.8,2.0,10,213.0,4.0
18.0,0.0002777777777777778,b,0.9,25000.0,0.5,68.16876357330722,49.13402111714304,1.0290956651719496,34.75,2.0,10,214.0,4.0
18.0,0.0002777777777777778,c,0.9,25000.0,0.5,32.288236650225876,33.31294092442108,1.3888178873942278,43.75,2.0,10,215.0,4.0
18.0,0.0002777777777777778,a,0.4,5000.0,0.5,22.199317108973947,64.14647725378317,,4.800000000000002,0.0,0,0.0,5.0
18.0,0.0002777777777777778,b,0.4,5000.0,0.5,87.07323061773764,98.8167762962827,,5.750000000000002,0.0,0,1.0,5.0
18.0,0.0002777777777777778,c,0.4,5000.0,0.5,20.67191553394264,77.03293631175914,4.3654189737916225,14.750000000000002,0.0,1,2.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,5000.0,0.5,91.86109079379216,18.148120911945608,,7.022222222222221,0.0,0,3.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,5000.0,0.5,48.84111887948291,11.976902075848306,,7.972222222222221,0.0,0,4.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,5000.0,0.5,61.17438629026457,93.03418429877426,6.398792478232486,16.97222222222222,0.0,1,5.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,5000.0,0.5,76.59078564803156,91.00974329622917,,12.02222222222223,0.0,0,6.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,5000.0,0.5,51.84179878729432,74.91846596104321,3.5829810564117373,12.972222222222229,0.0,1,7.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,5000.0,0.5,29.680050157622194,76.05315404167415,1.8799255008559155,21.97222222222223,0.0,1,8.0,5.0
18.0,0.0002777777777777778,a,0.9,5000.0,0.5,18.772122866125162,14.287579787933069,,19.8,0.0,0,9.0,5.0
18.0,0.0002777777777777778,b,0.9,5000.0,0.5,8.074126876487487,81.19441915574244,,20.75,0.0,0,10.0,5.0
18.0,0.0002777777777777778,c,0.9,5000.0,0.5,73.844029619897,19.2279295775475,,29.75,0.0,0,11.0,5.0
18.0,0.0002777777777777778,a,0.4,9000.0,0.5,44.13092228959531,15.47451095413378,,5.6800000000000015,0.0,0,12.0,5.0
18.0,0.0002777777777777778,b,0.4,9000.0,0.5,15.83098677126512,40.707895652146966,6.736832621563824,6.630000000000002,0.0,1,13.0,5.0
18.0,0.0002777777777777778,c,0.4,9000.0,0.5,87.99370312012789,0.038289436747096506,,15.630000000000003,0.0,0,14.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,9000.0,0.5,27.408646199222463,84.55178161638098,,7.902222222222221,0.0,0,15.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,9000.0,0.5,41.42350190810513,16.113245334394065,4.8351334845025535,8.85222222222222,0.0,1,16.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,9000.0,0.5,29.607993273364798,73.92507348926604,1.341522373390896,17.85222222222222,0.0,1,17.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,9000.0,0.5,62.878790887948334,58.291081592341364,,12.902222222222228,0.0,0,18.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,9000.0,0.5,57.9837810189545,77.02600029714611,2.480216783479028,13.852222222222228,0.0,1,19.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,9000.0,0.5,59.99291966249876,59.9993166737686,0.3554945612565257,22.852222222222228,0.0,1,20.0,5.0
18.0,0.0002777777777777778,a,0.9,9000.0,0.5,26.581911753550724,96.1467485846172,,20.68,0.0,0,21.0,5.0
18.0,0.0002777777777777778,b,0.9,9000.0,0.5,28.46858806413638,37.97783894182173,1.3592095602008978,21.63,0.0,1,22.0,5.0
18.0,0.0002777777777777778,c,0.9,9000.0,0.5,25.35882057737875,49.70103500750551,0.8744873379786,30.63,0.0,1,23.0,5.0
18.0,0.0002777777777777778,a,0.4,13000.0,0.5,32.756394768873406,33.833864897286325,2.8463945927450127,7.5200000000000005,0.0,1,24.0,5.0
18.0,0.0002777777777777778,b,0.4,13000.0,0.5,14.416430065342045,74.27507415175312,5.38639459274541,8.47,0.0,1,25.0,5.0
18.0,0.0002777777777777778,c,0.4,13000.0,0.5,16.561286120126763,30.04958697734392,2.1991723705226893,17.47,0.0,1,26.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,13000.0,0.5,96.39305290679418,79.87862745666682,,9.742222222222221,0.0,0,27.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,13000.0,0.5,96.02267152856938,8.594977932980829,6.529873307297812,10.69222222222222,0.0,1,28.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,13000.0,0.5,18.841465559593516,23.566363766517263,1.563206640630369,19.69222222222222,0.0,1,29.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,13000.0,0.5,2.4306561629486967,43.81688926061602,,14.742222222222228,0.0,0,30.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,13000.0,0.5,20.455554637995064,12.60458531287345,3.369169777861157,15.692222222222227,0.0,1,31.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,13000.0,0.5,69.98436141265574,20.30319807878168,1.2761142223052744,24.692222222222227,0.0,1,32.0,5.0
18.0,0.0002777777777777778,a,0.9,13000.0,0.5,77.95145855555297,84.15427418631351,,22.52,0.0,0,33.0,5.0
18.0,0.0002777777777777778,b,0.9,13000.0,0.5,2.293309243908148,37.243245491648516,,23.47,0.0,0,34.0,5.0
18.0,0.0002777777777777778,c,0.9,13000.0,0.5,57.7662858129756,21.86817294576564,0.8011753745532143,32.47,0.0,1,35.0,5.0
18.0,0.0002777777777777778,a,0.4,17000.0,0.5,0.1642172716045276,84.61328224507653,,10.320000000000002,0.0,0,36.0,5.0
18.0,0.0002777777777777778,b,0.4,17000.0,0.5,51.54726119053935,57.53746650591521,0.5038313643734009,11.270000000000001,0.0,1,37.0,5.0
18.0,0.0002777777777777778,c,0.4,17000.0,0.5,63.97951761308571,63.37164772906705,0.6438313643733948,20.270000000000003,0.0,1,38.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,17000.0,0.5,98.56244028041888,88.89285436761162,11.257737172229154,12.542222222222222,0.0,1,39.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,17000.0,0.5,25.909759641110576,71.39590589682182,1.5288482833486698,13.492222222222221,0.0,1,40.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,17000.0,0.5,80.24968852628702,26.51126682511451,1.2416260611264027,22.49222222222222,0.0,1,41.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,17000.0,0.5,87.04830870014831,0.9708308333148619,8.124564582588652,17.54222222222223,0.0,1,42.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,17000.0,0.5,92.27496139456699,54.946345952899044,3.26873124925458,18.492222222222228,0.0,1,43.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,17000.0,0.5,0.22142125324435824,70.75262252919963,1.8990090270321438,27.492222222222228,0.0,1,44.0,5.0
18.0,0.0002777777777777778,a,0.9,17000.0,0.5,46.94883717575773,80.5694609640023,2.8154065323144377,25.320000000000004,0.0,1,45.0,5.0
18.0,0.0002777777777777778,b,0.9,17000.0,0.5,98.14687376060105,19.06563341982922,3.3301287545367404,26.270000000000003,0.0,1,46.0,5.0
18.0,0.0002777777777777778,c,0.9,17000.0,0.5,39.89448039028505,63.421427602463574,0.21596208786966303,35.27,0.0,1,47.0,5.0
18.0,0.0002777777777777778,a,0.4,21000.0,0.5,81.37324775869182,93.85529341093901,10.691964149161336,14.080000000000002,0.0,1,48.0,5.0
18.0,0.0002777777777777778,b,0.4,21000.0,0.5,54.64564979724778,25.81863842453116,1.8675197047234149,15.030000000000001,0.0,1,49.0,5.0
18.0,0.0002777777777777778,c,0.4,21000.0,0.5,77.08540871402245,29.24804596307673,1.50863081583447,24.03,0.0,1,50.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,21000.0,0.5,48.4931074988458,42.56440120392254,0.5159779615039848,16.30222222222222,0.0,1,51.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,21000.0,0.5,2.911156367271772,57.117860159573084,4.304311294837882,17.25222222222222,0.0,1,52.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,21000.0,0.5,8.652568840220509,99.00555533230705,2.2923668503931234,26.25222222222222,0.0,1,53.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,21000.0,0.5,11.145381237802333,58.819961270462365,4.372813778334465,21.302222222222227,0.0,1,54.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,21000.0,0.5,25.124511169054763,88.78993969629735,2.0592026672229924,22.252222222222226,0.0,1,55.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,21000.0,0.5,96.4915292526365,65.62112790440648,1.629758222778481,31.252222222222226,0.0,1,56.0,5.0
18.0,0.0002777777777777778,a,0.9,21000.0,0.5,63.17660527377454,47.277887411000684,0.6085890045683445,29.08,0.0,1,57.0,5.0
18.0,0.0002777777777777778,b,0.9,21000.0,0.5,81.66602026153619,30.554852972650536,1.3027556712351196,30.029999999999998,0.0,1,58.0,5.0
18.0,0.0002777777777777778,c,0.9,21000.0,0.5,56.60819960927563,35.01795780966964,0.2833112267905788,39.03,0.0,1,59.0,5.0
18.0,0.0002777777777777778,a,0.4,25000.0,0.5,63.53562055818931,77.713429224723,3.6047708021927614,18.8,0.0,1,60.0,5.0
18.0,0.0002777777777777778,b,0.4,25000.0,0.5,81.19023911804106,17.750904732011364,0.27810413552566027,19.75,0.0,1,61.0,5.0
18.0,0.0002777777777777778,c,0.4,25000.0,0.5,92.66826152438743,13.793535839611238,2.49449302441481,28.75,0.0,1,62.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,25000.0,0.5,91.26267637037832,21.304496429445162,5.941602919195393,21.022222222222222,0.0,1,63.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,25000.0,0.5,82.48107204385255,66.89134401421514,2.0610473636392315,21.97222222222222,0.0,1,64.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,25000.0,0.5,9.420273217732266,37.14049470154468,1.562991808083598,30.97222222222222,0.0,1,65.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,25000.0,0.5,36.10484184638091,20.650267858283065,2.393132558771833,26.02222222222223,0.0,1,66.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,25000.0,0.5,3.5509031760330267,33.07044032080019,2.549799225438524,26.97222222222223,0.0,1,67.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,25000.0,0.5,54.63583485408069,8.162956241513852,1.3053547809938852,35.97222222222223,0.0,1,68.0,5.0
18.0,0.0002777777777777778,a,0.9,25000.0,0.5,79.61427208560042,43.6535553469772,2.0199289985054376,33.8,0.0,1,69.0,5.0
18.0,0.0002777777777777778,b,0.9,25000.0,0.5,5.114280310134712,81.12159825331953,2.032984554060995,34.75,0.0,1,70.0,5.0
18.0,0.0002777777777777778,c,0.9,25000.0,0.5,18.86677357931079,44.57924611906908,0.6732623318385607,43.75,0.0,1,71.0,5.0
18.0,0.0002777777777777778,a,0.4,5000.0,0.5,36.54777679121648,44.73101539932597,,4.800000000000002,1.0,0,72.0,5.0
18.0,0.0002777777777777778,b,0.4,5000.0,0.5,24.429086695790836,2.7528463477695997,,5.750000000000002,1.0,0,73.0,5.0
18.0,0.0002777777777777778,c,0.4,5000.0,0.5,79.5087472921032,27.89776720743462,,14.750000000000002,1.0,0,74.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,5000.0,0.5,35.20949357663685,7.517049988664237,,7.022222222222221,1.0,0,75.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,5000.0,0.5,63.88776820603653,4.773837711359919,,7.972222222222221,1.0,0,76.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,5000.0,0.5,49.34150518967597,86.35855798511099,,16.97222222222222,1.0,0,77.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,5000.0,0.5,58.349974372005654,71.4317590312161,,12.02222222222223,1.0,0,78.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,5000.0,0.5,93.92993519648516,83.04377003762411,,12.972222222222229,1.0,0,79.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,5000.0,0.5,94.35400820158796,13.290579639419553,,21.97222222222223,1.0,0,80.0,5.0
18.0,0.0002777777777777778,a,0.9,5000.0,0.5,11.169242718357141,36.5286459545027,,19.8,1.0,0,81.0,5.0
18.0,0.0002777777777777778,b,0.9,5000.0,0.5,84.35549661102237,91.32175423158179,,20.75,1.0,0,82.0,5.0
18.0,0.0002777777777777778,c,0.9,5000.0,0.5,34.60281517559524,43.338789098760685,0.5456183093392257,29.75,1.0,1,83.0,5.0
18.0,0.0002777777777777778,a,0.4,9000.0,0.5,10.082727286264515,92.56518130836788,,5.6800000000000015,1.0,0,84.0,5.0
18.0,0.0002777777777777778,b,0.4,9000.0,0.5,38.34090660671152,96.13680761314508,,6.630000000000002,1.0,0,85.0,5.0
18.0,0.0002777777777777778,c,0.4,9000.0,0.5,51.035479733924795,0.6608107989574563,,15.630000000000003,1.0,0,86.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,9000.0,0.5,96.11030819651299,43.293058551338085,,7.902222222222221,1.0,0,87.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,9000.0,0.5,37.15126153280073,58.311262884358875,,8.85222222222222,1.0,0,88.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,9000.0,0.5,1.236941160035765,34.88275722230965,,17.85222222222222,1.0,0,89.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,9000.0,0.5,85.97068869881916,37.60320179047961,,12.902222222222228,1.0,0,90.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,9000.0,0.5,11.111074954036527,35.58215761577984,6.081050116812924,13.852222222222228,1.0,1,91.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,9000.0,0.5,47.8339043986785,23.10328751730122,4.003827894590377,22.852222222222228,1.0,1,92.0,5.0
18.0,0.0002777777777777778,a,0.9,9000.0,0.5,84.99800323861936,2.6037244426359463,,20.68,1.0,0,93.0,5.0
18.0,0.0002777777777777778,b,0.9,9000.0,0.5,51.47379670006791,73.11839998682424,,21.63,1.0,0,94.0,5.0
18.0,0.0002777777777777778,c,0.9,9000.0,0.5,44.66078279223132,99.85157672628341,,30.63,1.0,0,95.0,5.0
18.0,0.0002777777777777778,a,0.4,13000.0,0.5,80.04764207505697,3.834193016002463,,7.5200000000000005,1.0,0,96.0,5.0
18.0,0.0002777777777777778,b,0.4,13000.0,0.5,2.0391378448150643,85.90982169530527,,8.47,1.0,0,97.0,5.0
18.0,0.0002777777777777778,c,0.4,13000.0,0.5,57.261864880779925,54.43049309704545,0.5636168149669083,17.47,1.0,1,98.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,13000.0,0.5,41.13836157793765,1.9519958823183248,,9.742222222222221,1.0,0,99.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,13000.0,0.5,98.51367976958045,6.8816408573655785,,10.69222222222222,1.0,0,100.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,13000.0,0.5,80.14015304110701,52.54494810774902,1.7429288628526194,19.69222222222222,1.0,1,101.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,13000.0,0.5,5.396210214514685,10.45602064421326,4.753614222305818,14.742222222222228,1.0,1,102.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,13000.0,0.5,19.047777345550266,29.59974276602575,1.809447555638691,15.692222222222227,1.0,1,103.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,13000.0,0.5,45.24188458169755,27.483440401180403,0.5355586667496195,24.692222222222227,1.0,1,104.0,5.0
18.0,0.0002777777777777778,a,0.9,13000.0,0.5,70.29420771179782,97.06057075617612,,22.52,1.0,0,105.0,5.0
18.0,0.0002777777777777778,b,0.9,13000.0,0.5,33.20481495356774,46.96664849381693,0.6422864856643006,23.47,1.0,1,106.0,5.0
18.0,0.0002777777777777778,c,0.9,13000.0,0.5,35.99831951713076,28.518106427047496,0.4283975967754116,32.47,1.0,1,107.0,5.0
18.0,0.0002777777777777778,a,0.4,17000.0,0.5,92.1470565959177,93.82420933421521,,10.320000000000002,1.0,0,108.0,5.0
18.0,0.0002777777777777778,b,0.4,17000.0,0.5,95.3630505727347,96.67266688364798,,11.270000000000001,1.0,0,109.0,5.0
18.0,0.0002777777777777778,c,0.4,17000.0,0.5,40.76857286771436,71.93998828358723,,20.270000000000003,1.0,0,110.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,17000.0,0.5,89.85711548847233,13.687903232088239,,12.542222222222222,1.0,0,111.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,17000.0,0.5,33.02532519595063,88.98989854429452,,13.492222222222221,1.0,0,112.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,17000.0,0.5,8.273856907998766,44.12602935546987,1.9327371722376219,22.49222222222222,1.0,1,113.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,17000.0,0.5,52.67175654585914,78.61273781970614,,17.54222222222223,1.0,0,114.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,17000.0,0.5,66.08443909583853,72.14887283519693,,18.492222222222228,1.0,0,115.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,17000.0,0.5,89.29842943552984,65.31640777505399,1.7423423603654526,27.492222222222228,1.0,1,116.0,5.0
18.0,0.0002777777777777778,a,0.9,17000.0,0.5,96.51575470143406,76.69731326309766,,25.320000000000004,1.0,0,117.0,5.0
18.0,0.0002777777777777778,b,0.9,17000.0,0.5,76.99326768913147,81.18302554393782,,26.270000000000003,1.0,0,118.0,5.0
18.0,0.0002777777777777778,c,0.9,17000.0,0.5,75.9099118289326,46.16615406840934,0.8079065323141241,35.27,1.0,1,119.0,5.0
18.0,0.0002777777777777778,a,0.4,21000.0,0.5,71.00490473544384,48.46206079862954,,14.080000000000002,1.0,0,120.0,5.0
18.0,0.0002777777777777778,b,0.4,21000.0,0.5,70.15528325813723,9.738624473422608,1.9080752602789768,15.030000000000001,1.0,1,121.0,5.0
18.0,0.0002777777777777778,c,0.4,21000.0,0.5,76.73313811177835,37.086276645231756,1.5539085936122548,24.03,1.0,1,122.0,5.0
18.0,0.0002777777777777778,a,0.5666666666666667,21000.0,0.5,97.4349478885644,88.61342928279524,,16.30222222222222,1.0,0,123.0,5.0
18.0,0.0002777777777777778,b,0.5666666666666667,21000.0,0.5,37.37145173959693,22.027202611951346,1.0162557392818128,17.25222222222222,1.0,1,124.0,5.0
18.0,0.0002777777777777778,c,0.5666666666666667,21000.0,0.5,8.305444303844489,74.89151191794551,1.2604224059485176,26.25222222222222,1.0,1,125.0,5.0
18.0,0.0002777777777777778,a,0.7333333333333334,21000.0,0.5,23.964043961222494,80.66296651536666,,21.302222222222227,1.0,0,126.0,5.0
18.0,0.0002777777777777778,b,0.7333333333333334,21000.0,0.5,22.148276004299518,19.656782979436173,1.222813778333973,22.252222222222226,1.0,1,127.0,5.0
18.0,0.0002777777777777778,c,0.7333333333333334,21000.0,0.5,36.3599796804106,76.46026501940553,0.6533693338894396,31.252222222222226,1.0,1,128.0,5.0
18.0,0.0002777777777777778,a,0.9,21000.0,0.5,81.03142321123518,65.73462627480451,,29.08,1.0,0,129.0,5.0
